run_id,run_at,config_name,config_description,period,timeframe,dynamic_positions,dynamic_threshold,min_score,indicators,symbol,initial_balance,final_balance,profit_30d,profit_60d,profit_90d,total_trades,winning_trades,losing_trades,neutral_skipped,total_signals,win_rate,avg_win_pct,avg_loss_pct,total_return_pct,max_drawdown_pct,profit_factor,sharpe_approx
bt_20260302_171201_xau_scalp_trend_dynamic_on,2026-03-02T17:12:01.734369,xau_scalp_trend_dynamic_on,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9752.0,-269.12,-248.31,-248.31,71,32,39,350,421,45.1,5.28,-4.32,-2.48,6.43,1.0,0.02
bt_20260302_171204_xau_scalp_trend_scalp,2026-03-02T17:12:04.354215,xau_scalp_trend_scalp,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9752.0,-269.12,-248.31,-248.31,71,32,39,350,421,45.1,5.28,-4.32,-2.48,6.43,1.0,0.02
bt_20260302_171205_btc_v2_safe_scalp,2026-03-02T17:12:05.570907,btc_v2_safe_scalp,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171207_xau_scalp_trend_btc_focused,2026-03-02T17:12:07.091322,xau_scalp_trend_btc_focused,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9752.0,-269.12,-248.31,-248.31,71,32,39,350,421,45.1,5.28,-4.32,-2.48,6.43,1.0,0.02
bt_20260302_171207_xau_v2_momentum_btc_focused,2026-03-02T17:12:08.012053,xau_v2_momentum_btc_focused,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171210_btc_v3_exp_btc_focused,2026-03-02T17:12:10.462547,btc_v3_exp_btc_focused,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,10026.0,129.09,-69.52,244.44,63,30,33,4980,5043,47.6,16.5,-16.25,0.26,4.87,0.92,-0.33
bt_20260302_171214_btc_v2_safe_btc_focused,2026-03-02T17:12:14.439076,btc_v2_safe_btc_focused,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171222_xau_v2_momentum_base,2026-03-02T17:12:22.994858,xau_v2_momentum_base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171223_btc_v3_exp_base,2026-03-02T17:12:23.045516,btc_v3_exp_base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171223_btc_scalp_trend_base,2026-03-02T17:12:23.132766,btc_scalp_trend_base,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9752.0,-269.12,-248.31,-248.31,71,32,39,350,421,45.1,5.28,-4.32,-2.48,6.43,1.0,0.02
bt_20260302_171225_btc_scalp_trend_dynamic_on,2026-03-02T17:12:25.615487,btc_scalp_trend_dynamic_on,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9752.0,-269.12,-248.31,-248.31,71,32,39,350,421,45.1,5.28,-4.32,-2.48,6.43,1.0,0.02
bt_20260302_171227_btc_scalp_trend_scalp,2026-03-02T17:12:28.018265,btc_scalp_trend_scalp,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9752.0,-269.12,-248.31,-248.31,71,32,39,350,421,45.1,5.28,-4.32,-2.48,6.43,1.0,0.02
bt_20260302_171230_btc_scalp_trend_btc_focused,2026-03-02T17:12:30.675943,btc_scalp_trend_btc_focused,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9752.0,-269.12,-248.31,-248.31,71,32,39,350,421,45.1,5.28,-4.32,-2.48,6.43,1.0,0.02
bt_20260302_171232_xau_v2_momentum_dynamic_on,2026-03-02T17:12:32.258104,xau_v2_momentum_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171233_xau_v3_exp_base,2026-03-02T17:12:33.689803,xau_v3_exp_base,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,10026.0,129.09,-69.52,244.44,63,30,33,4980,5043,47.6,16.5,-16.25,0.26,4.87,0.92,-0.33
bt_20260302_171236_btc_v3_exp_dynamic_on,2026-03-02T17:12:36.649269,btc_v3_exp_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171241_xau_v2_momentum_scalp,2026-03-02T17:12:41.679122,xau_v2_momentum_scalp,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171242_xau_v3_exp_dynamic_on,2026-03-02T17:12:42.439759,xau_v3_exp_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,10026.0,129.09,-69.52,244.44,63,30,33,4980,5043,47.6,16.5,-16.25,0.26,4.87,0.92,-0.33
bt_20260302_171251_xau_v2_momentum_btc_focused,2026-03-02T17:12:51.062663,xau_v2_momentum_btc_focused,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171251_xau_v3_exp_scalp,2026-03-02T17:12:51.580449,xau_v3_exp_scalp,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,10026.0,129.09,-69.52,244.44,63,30,33,4980,5043,47.6,16.5,-16.25,0.26,4.87,0.92,-0.33
bt_20260302_171251_btc_v3_exp_scalp,2026-03-02T17:12:51.902276,btc_v3_exp_scalp,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171300_xau_v3_exp_btc_focused,2026-03-02T17:13:00.259326,xau_v3_exp_btc_focused,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,10026.0,129.09,-69.52,244.44,63,30,33,4980,5043,47.6,16.5,-16.25,0.26,4.87,0.92,-0.33
bt_20260302_171300_btc_v3_exp_base,2026-03-02T17:13:00.358800,btc_v3_exp_base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171305_btc_v3_exp_btc_focused,2026-03-02T17:13:05.276406,btc_v3_exp_btc_focused,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171309_btc_v3_exp_dynamic_on,2026-03-02T17:13:09.241357,btc_v3_exp_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171317_xau_v3_exp_base,2026-03-02T17:13:17.650325,xau_v3_exp_base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171319_xag_v3_exp_base,2026-03-02T17:13:19.585219,xag_v3_exp_base,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,10026.0,129.09,-69.52,244.44,63,30,33,4980,5043,47.6,16.5,-16.25,0.26,4.87,0.92,-0.33
bt_20260302_171328_xag_v3_exp_dynamic_on,2026-03-02T17:13:28.254816,xag_v3_exp_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,10026.0,129.09,-69.52,244.44,63,30,33,4980,5043,47.6,16.5,-16.25,0.26,4.87,0.92,-0.33
bt_20260302_171328_bxc_v2_core_base,2026-03-02T17:13:28.455997,bxc_v2_core_base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171329_xau_v3_exp_dynamic_on,2026-03-02T17:13:29.450603,xau_v3_exp_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171336_xag_v3_exp_scalp,2026-03-02T17:13:36.161086,xag_v3_exp_scalp,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,10026.0,129.09,-69.52,244.44,63,30,33,4980,5043,47.6,16.5,-16.25,0.26,4.87,0.92,-0.33
bt_20260302_171343_xau_v3_exp_scalp,2026-03-02T17:13:43.895095,xau_v3_exp_scalp,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171344_xag_v3_exp_btc_focused,2026-03-02T17:13:44.343195,xag_v3_exp_btc_focused,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,10026.0,129.09,-69.52,244.44,63,30,33,4980,5043,47.6,16.5,-16.25,0.26,4.87,0.92,-0.33
bt_20260302_171354_bxc_v2_core_base,2026-03-02T17:13:54.049497,bxc_v2_core_base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171356_xau_v3_exp_btc_focused,2026-03-02T17:13:56.664781,xau_v3_exp_btc_focused,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171402_xau_scalp_trend_base,2026-03-02T17:14:02.890732,xau_scalp_trend_base,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,10026.0,129.09,-69.52,244.44,63,30,33,4980,5043,47.6,16.5,-16.25,0.26,4.87,0.92,-0.33
bt_20260302_171402_bxc_v2_core_dynamic_on,2026-03-02T17:14:02.964022,bxc_v2_core_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171411_xag_v3_exp_base,2026-03-02T17:14:11.977495,xag_v3_exp_base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171412_xau_scalp_trend_dynamic_on,2026-03-02T17:14:12.274875,xau_scalp_trend_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,10026.0,129.09,-69.52,244.44,63,30,33,4980,5043,47.6,16.5,-16.25,0.26,4.87,0.92,-0.33
bt_20260302_171412_bxc_v2_core_scalp,2026-03-02T17:14:12.410303,bxc_v2_core_scalp,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171421_xau_scalp_trend_scalp,2026-03-02T17:14:21.193175,xau_scalp_trend_scalp,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,10026.0,129.09,-69.52,244.44,63,30,33,4980,5043,47.6,16.5,-16.25,0.26,4.87,0.92,-0.33
bt_20260302_171421_bxc_v2_core_btc_focused,2026-03-02T17:14:21.717290,bxc_v2_core_btc_focused,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171427_xag_v3_exp_dynamic_on,2026-03-02T17:14:27.944993,xag_v3_exp_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171429_xau_scalp_trend_btc_focused,2026-03-02T17:14:29.886825,xau_scalp_trend_btc_focused,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,10026.0,129.09,-69.52,244.44,63,30,33,4980,5043,47.6,16.5,-16.25,0.26,4.87,0.92,-0.33
bt_20260302_171430_btc_v2_safe_base,2026-03-02T17:14:30.740935,btc_v2_safe_base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171438_btc_v2_safe_dynamic_on,2026-03-02T17:14:38.938026,btc_v2_safe_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171441_xag_v3_exp_scalp,2026-03-02T17:14:41.942247,xag_v3_exp_scalp,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171447_btc_v2_safe_scalp,2026-03-02T17:14:47.163055,btc_v2_safe_scalp,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171452_btc_scalp_trend_base,2026-03-02T17:14:52.181206,btc_scalp_trend_base,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,10026.0,129.09,-69.52,244.44,63,30,33,4980,5043,47.6,16.5,-16.25,0.26,4.87,0.92,-0.33
bt_20260302_171456_btc_v2_safe_btc_focused,2026-03-02T17:14:56.419519,btc_v2_safe_btc_focused,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171500_xag_v3_exp_btc_focused,2026-03-02T17:15:00.295471,xag_v3_exp_btc_focused,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171501_btc_scalp_trend_dynamic_on,2026-03-02T17:15:01.377105,btc_scalp_trend_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,10026.0,129.09,-69.52,244.44,63,30,33,4980,5043,47.6,16.5,-16.25,0.26,4.87,0.92,-0.33
bt_20260302_171505_xau_v2_momentum_base,2026-03-02T17:15:05.838232,xau_v2_momentum_base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171510_btc_scalp_trend_scalp,2026-03-02T17:15:10.073912,btc_scalp_trend_scalp,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,10026.0,129.09,-69.52,244.44,63,30,33,4980,5043,47.6,16.5,-16.25,0.26,4.87,0.92,-0.33
bt_20260302_171514_xau_scalp_trend_base,2026-03-02T17:15:15.000225,xau_scalp_trend_base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171515_xau_v2_momentum_dynamic_on,2026-03-02T17:15:15.267787,xau_v2_momentum_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171519_btc_scalp_trend_btc_focused,2026-03-02T17:15:19.109314,btc_scalp_trend_btc_focused,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,10026.0,129.09,-69.52,244.44,63,30,33,4980,5043,47.6,16.5,-16.25,0.26,4.87,0.92,-0.33
bt_20260302_171524_xau_v2_momentum_scalp,2026-03-02T17:15:24.067171,xau_v2_momentum_scalp,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171528_xau_scalp_trend_dynamic_on,2026-03-02T17:15:28.421007,xau_scalp_trend_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171532_xau_v2_momentum_btc_focused,2026-03-02T17:15:32.566476,xau_v2_momentum_btc_focused,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171539_btc_v3_exp_base,2026-03-02T17:15:39.995935,btc_v3_exp_base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171545_xau_scalp_trend_scalp,2026-03-02T17:15:45.407564,xau_scalp_trend_scalp,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171548_btc_v3_exp_dynamic_on,2026-03-02T17:15:48.488677,btc_v3_exp_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171556_btc_v3_exp_scalp,2026-03-02T17:15:56.153438,btc_v3_exp_scalp,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_171601_xau_scalp_trend_btc_focused,2026-03-02T17:16:02.029630,xau_scalp_trend_btc_focused,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
